county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool,fips
46087,2018,3.83,4.77,3,2.1,1.5,2.7,84.5,95.8,89,82.1,92.6,5.7,10,62234,32342,25124,40829,5511,98.4,95.5,0.8,0.5,0,0,1.7,1.6,3.5,2209,336,41,0,53,602,100,28,119,31.9,28.39,35.91,18.43,12,25.75,23.38,15.35,32.52,16.02,28.65,1.62,10.28,15.61,4.19,107.71,86.17,103.4,103.4,100.82,86.17,86.17,86.17,46087
46135,2018,3.09,1.62,4.38,3.4,1.7,4.9,80.1,80.3,88.2,85.1,75.5,7.4,12.6,54694,29916,27184,32298,22717,97.7,92.1,1.6,3.1,0.2,0.1,0.7,2.3,4.2,9359,819,150,0,401,1692,284,80,723,34.93,27.46,43.2,17.2,12.88,21.99,22.29,18.62,26.36,8.23,15.17,0.54,17.35,25.87,7.92,92.6,85.68,130.14,130.14,115.96,88.25,88.25,86.54,46135
48267,2018,3.1,4.24,1.89,2.6,5,0,82.1,93.8,95.3,68.3,82.7,12.3,21.3,42500,23284,16921,29000,4408,96.9,89.1,0,0.8,0,0.1,6.8,3.1,25.3,1948,81,34,0,118,271,19,34,143,30.27,28.85,31.64,20.67,14.23,26.85,22.22,8.65,35.24,16.81,31.92,2.31,10.03,16.35,3.97,103.4,95.65,118.6,112.35,107.15,109.1,105.65,102.1,48267
31133,2018,3.35,2.31,4.18,3.7,2.4,4.8,72.2,80.4,82.5,65.7,90.7,11.4,15.6,46314,29619,18839,37650,2676,96.6,96.4,0,0.2,0,0,0,3.4,1.8,1219,61,51,6,68,181,52,28,54,34.54,31.17,38.62,16.41,7.38,27.32,17.39,11.3,24.77,14.59,26.66,0,17.07,23.49,9.29,140,105.6,153.6,140,137.8,112,110,110,31133
47097,2018,8.3,7.25,9.35,8.1,7.4,8.9,63.9,85.4,77.8,77.6,54.5,19.1,22.3,37915,29011,24590,33930,26297,97.7,62.3,33.5,0.8,0.3,0,0.8,2.3,2.4,9754,539,113,3,766,1270,316,175,1764,24.16,17.09,31.09,17.06,14.7,19.38,20.1,11.5,28.56,9.79,18.99,0.76,28.88,37.72,20.21,50,70,127.02,110,110,97.5,97.5,97.5,47097
1021,2018,7.09,4.91,8.84,7.2,5.2,8.8,59,60.6,76.2,48.5,76.2,15.3,18.6,45182,29223,22872,35798,43930,97.7,83.3,9.4,0.3,0.4,0,4.2,2.3,7.8,16751,1133,773,34,812,2492,1468,136,1831,24.26,17.66,32.17,13.33,8.09,19.59,22.25,12.39,34.06,18.19,31.09,2.74,21.97,30.76,11.44,99.09,105.41,124.37,124.37,104.84,107.71,107.71,106.56,01021
40055,2018,8.45,9.51,7.44,9.3,10,8.5,68.2,14.6,73.7,79.7,42.1,14.7,21.8,38322,23163,21136,25220,5943,94.3,78.4,8.3,3.2,0,0,4.4,5.7,11.3,2041,93,50,0,145,287,151,40,129,27.75,27.03,28.51,24.08,19.57,28.93,22.28,8.72,36.84,14.7,28.39,0,11.19,16.28,5.72,67.11,66.58,117.77,99.11,99.11,88.86,86.3,86.3,40055
27131,2018,3.75,3.2,4.24,3.3,2.5,4.1,81.1,73,86.2,66.3,80.1,6.5,10.7,65758,30770,24169,36667,65765,98.1,87,5.4,0.4,2.1,0.1,3.2,1.9,7.9,23045,1861,1132,75,779,5230,1294,203,1711,36.04,30.87,41.74,17.03,12.11,22.44,19.3,12.97,26.25,9.83,17.73,1.14,17.8,26.32,8.43,150,130,199,185,175,150,150,140,27131
48397,2018,4.3,5.34,3.43,4,5.5,2.7,72.2,60.2,76.4,59.8,89.8,4.7,5.7,94767,48192,37204,58671,93642,96.9,85.5,6.1,0.2,2.5,0,2.7,3.1,17.3,31649,3280,2401,110,724,9326,4727,408,2482,47.44,46.53,48.55,12.98,10.02,16.58,23.99,17.86,31.44,7.27,12.7,0.66,8.33,12.89,2.78,144.4,126.2,181.55,166.15,153.4,158.1,149.8,141.35,48397
21103,2018,5.27,5.79,4.78,4.9,5.8,4.1,67.7,84.3,83.4,61.8,75.5,14.4,19.2,51447,27635,22592,33786,15814,98.5,93.3,2.9,0.2,0.7,0.1,1.3,1.5,3.2,5999,442,179,19,350,936,248,171,811,23.04,17.53,28.85,22.64,15.21,30.48,19.79,10.27,29.84,13.52,25.81,0.55,21.01,31.19,10.28,92.5,88.75,127.5,116.68,116.68,100,90,90,21103
40069,2018,7.1,7.7,6.55,6.8,7.4,6.1,60.9,83.8,75.7,55.6,69.2,14.1,20.1,40077,26309,22507,31145,11041,81,71.5,1.9,6.6,0.1,0.1,0.8,19,5.2,4300,173,153,34,163,584,297,63,333,30.44,22.75,38.96,15.94,10.07,22.44,18.72,8.4,30.16,11.45,20.98,0.87,23.46,37.79,7.57,73.06,72.53,128.68,108.23,108.23,96.98,94.18,94.18,40069
1009,2018,4.08,4.78,3.54,3.7,4.1,3.4,56.3,73.1,62.1,50.9,71,10.2,14.4,48695,33435,27579,40197,57645,98.4,95.5,1.5,0.2,0.3,0,0.8,1.6,9.1,20600,1400,1094,193,782,2684,2443,667,1602,29.91,20.16,42.53,13,10.56,16.17,21.4,12.6,32.8,15.74,27.14,0.98,19.94,29.54,7.52,126.67,95.94,178.08,178.08,158.84,108.86,112.02,112.02,01009
47079,2018,6.73,6.71,6.76,6.6,6.2,7.1,62.8,72.5,71.5,65.7,73,14.8,19.8,40837,26273,21754,30119,32279,98.7,89.5,8.5,0.2,0.3,0,0.3,1.3,2.5,13406,626,405,89,487,1511,1055,163,1370,27.51,21.11,34.54,15.86,11.23,20.94,21.6,14.09,29.86,10.63,19.66,0.71,24.4,33.92,13.95,59,65,185,147.63,147.63,135,122.75,122.75,47079
28159,2018,8.23,9.02,7.48,7.3,7.9,6.8,66.2,90.3,83.6,64.6,72.5,18.6,23,36214,26921,22787,31750,18358,99.5,50.3,47.8,0.6,0,0,0.7,0.5,1.2,7396,305,125,58,525,1191,281,30,1146,27.43,19.75,35.7,19.44,17.3,21.74,18.12,10.21,26.63,12.73,23.4,1.24,22.28,29.34,14.69,66.75,43.3,72.85,68.82,68.82,63.4,63.4,55.08,28159
55075,2018,4.8,4.72,4.88,4.4,4.3,4.6,74.4,59.8,83.2,71.9,80.3,9.4,13.2,47497,31667,22551,41437,40537,98.5,96.6,0.7,0.5,0.5,0,0.2,1.5,1.7,18631,588,426,85,585,2480,648,176,1371,25.72,20.34,31.72,14.9,8.01,22.58,20.32,10.45,31.32,12.69,22.76,1.47,26.36,38.43,12.92,130,145,155,145,145,145,115,115,55075
27167,2018,1.41,1.87,1.04,1.5,2,1.2,73.9,57.8,79,94.1,87.1,6.3,9.3,54935,35557,27104,40258,6343,97,94,0.8,2.1,0,0,0.1,3,0.8,2826,244,40,0,73,500,127,6,121,40.27,33.26,49.22,14.41,9.28,20.97,15.16,9.17,22.81,14.38,23.7,2.47,15.78,24.59,4.52,147,100,175,157,151,115,110,110,27167
5127,2018,10.32,10.34,10.3,10.5,11.3,9.6,70.1,90.8,76.1,64.5,63.5,14.7,22.1,35509,21975,19681,27176,10442,95.6,87.9,0.3,2.4,0.9,0,4.2,4.4,7.6,3855,487,85,0,260,709,165,171,320,23.31,11.2,34.14,20.36,13.96,26.08,16.66,10.58,22.1,15.92,27.57,5.49,23.76,36.69,12.19,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05127
46127,2018,1.84,2.34,1.43,0.8,0.3,1.2,76.4,52.3,78.4,81.2,90.1,4.3,7.1,69563,39152,30965,50784,15177,97.8,94.1,0.8,0.8,1.2,0,0.9,2.2,3,6463,508,334,4,113,1568,312,23,285,38.28,37.66,39.07,13.33,8.88,18.86,23.54,15.71,33.31,10.27,17.1,1.75,14.58,20.65,7.01,92.6,85.68,130.14,130.14,115.96,88.25,88.25,86.54,46127
1033,2018,5.86,4.38,7.2,5.5,4.1,6.7,64.4,79,78.8,41.9,76.1,12.6,16.3,47558,30133,23503,37272,54495,97.8,79.4,15.8,0.7,0.5,0.1,1.3,2.2,2.5,21799,1265,1003,37,979,2833,1276,168,2288,27.87,20.25,36.06,14.89,12.1,17.89,23.45,13.5,34.13,11.2,20.62,1.1,22.58,33.53,10.83,111.23,113.95,135.14,135.14,119.57,117.67,117.67,117.38,01033
5123,2018,7.96,7.39,8.45,7.2,5.9,8.3,60.5,63,78.7,68.4,48.6,20.4,26.6,35356,24171,22949,25648,26294,98.9,40.9,55.6,0.6,0.6,0,1.3,1.1,2.7,9319,327,305,31,1107,828,355,175,1848,24.5,20.46,29.12,20.36,13.11,28.65,16.56,9.18,24.98,11.77,20.55,1.75,26.8,36.7,15.5,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05123
6031,2018,8.36,9.05,7.83,8,8.6,7.6,64.7,66.6,65.1,62.3,63.1,16.6,20.8,53865,28933,23609,32671,150075,95.7,65.6,6.5,1.5,4,0.2,18,4.3,54.1,42735,4415,3236,246,4011,8907,6226,645,7106,24.64,19.55,31.26,21.67,18.21,26.17,19.49,11.66,29.67,19.82,30.51,5.92,14.37,20.07,6.98,158.88,148.06,211.75,157.31,157.31,162.74,153.44,153.44,06031
20083,2018,3.07,1.54,4.1,2.2,0,3.7,66.7,52.5,71.2,50,92.6,6.9,11.6,53854,30546,23636,34773,1842,98.8,96.4,0,0.3,1.9,0,0.2,1.2,8.6,761,28,67,0,32,135,64,4,38,41.65,45.02,36.72,13.21,2.85,28.39,15.75,9.79,24.48,16.81,28.29,0,12.58,14.06,10.42,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20083
48461,2018,1.84,4.39,0.22,2,4.9,0.2,58.3,54.3,74.7,44.6,78.7,14.5,19.2,52257,33393,20682,48243,3634,99.7,47.7,6.8,0.1,0.7,0,44.4,0.3,50.6,1305,80,129,16,88,212,183,14,170,27.35,20.29,38.9,15.31,8.41,26.61,15.73,5.49,32.48,25.12,40.47,0,16.49,25.34,2.02,121.3,104.85,155.25,141.15,129.5,133.8,126.25,118.55,48461
42069,2018,4.77,4.43,5.08,4.6,4.3,4.9,71.8,75.3,80.1,65,79.7,10.7,15.1,50875,31608,26262,37426,211454,97.9,91.6,2.8,0.1,2.6,0,0.8,2.1,7.1,86628,4966,2198,210,3791,11748,4103,1019,8498,35.78,30.61,41.35,17,14.9,19.26,22.95,16.12,30.3,7.97,14.97,0.44,16.3,23.41,8.65,160,135,200,180,166.65,160,167.5,150,42069
21105,2018,5.78,3.52,8.02,5.2,4.1,6.3,60.1,86.8,76.1,32,62.4,9.1,15.4,40463,31446,29583,31977,4568,97.7,87.2,9.4,0.3,0.6,0,0.3,2.3,1.2,1855,82,66,13,49,248,101,32,144,34.53,28.82,40.02,19.53,8.34,30.29,12.9,5.06,20.44,13.21,26.17,0.73,19.84,31.61,8.52,97.5,85,112.5,102.5,102.5,90,86.25,86.25,21105
45031,2018,11.61,11.03,12.21,10.3,9.9,10.7,67,79.8,79.7,72.3,74,17.3,22.3,36254,25953,22271,31306,67253,98.2,56.6,40.7,0.4,0.5,0,0.1,1.8,2,26592,1417,589,10,2206,3264,1113,220,4049,32.23,26.75,37.44,16.93,11.98,21.62,21.92,13.83,29.6,8.83,18.02,0.09,20.1,29.41,11.25,85,77.5,122.5,122.5,103.75,92.5,92.5,90,45031
48081,2018,3.16,4.22,2.21,2.6,2.8,2.4,73,77.3,81.1,100,84.9,8.4,15.8,45551,30924,21429,45092,3275,98.9,89.4,0.6,1.3,0.2,0,7.4,1.1,21.3,1617,69,6,0,11,210,70,0,159,36.57,23.14,51.9,15.1,7.71,23.52,15.59,11.17,20.64,20.41,37.63,0.76,12.33,20.35,3.19,103.4,95.65,118.6,112.35,107.15,109.1,105.65,102.1,48081
54081,2018,7.76,5.63,9.63,7.7,5.7,9.4,59.2,67.4,71.5,67,67.5,13.6,17.6,42296,27462,22303,34088,76232,97.9,88.1,7.6,0.4,0.9,0,0.8,2.1,1.6,31119,1410,1025,148,1714,3805,1716,570,2306,30.65,25.29,36.52,21.02,17.69,24.68,27.01,19.57,35.17,12.02,22.87,0.12,9.3,14.57,3.51,117.17,93.74,140.61,131.24,121.86,117.17,103.11,103.11,54081
49049,2018,3.84,4.06,3.68,3.3,3.5,3.2,65.4,52.9,65,39.4,89.2,7.8,11.2,70408,25440,15431,37094,590440,97.1,91.9,0.6,0.5,1.5,0.8,1.8,2.9,11.6,160649,22955,36537,1280,5053,52000,57484,1981,12535,41.35,42.24,40.13,14.87,11.51,19.45,25.38,19.65,33.22,7.59,12.59,0.75,10.81,14.01,6.44,133.15,122.31,183.12,156.23,142.04,147.12,132.69,131.54,49049
39033,2018,5.31,5.1,5.5,5.1,4.6,5.5,72.9,71.2,80.2,81.1,81.9,10.5,15,42892,28293,23609,33223,42021,98.5,96.7,0.9,0.1,0.6,0,0.3,1.5,1.6,17755,1133,390,59,984,2849,708,311,1467,27.74,21.69,34.31,18.42,15.41,21.68,19.02,11.25,27.46,8.25,15.17,0.74,26.57,36.48,15.81,62.5,105.17,143.88,130,120,140.99,130.69,120,39033
47179,2018,4.8,4.69,4.91,4.3,4.1,4.5,68.6,69.1,77.5,59.2,77.6,10.6,15.7,46752,27068,22457,33667,127055,98,91.3,4.2,0.3,1.6,0,0.6,2,3.4,53190,2691,1654,156,2031,7730,2969,395,3857,38.81,34.83,43.14,18.74,16.23,21.47,21.63,13.92,30.01,8,14.81,0.61,12.81,20.21,4.78,59,65,185,147.63,147.63,135,122.75,122.75,47179
51045,2018,1.43,0.96,1.84,1.5,1,1.9,65.5,76,59.3,71.7,78,2.2,8.5,55484,36660,27472,45361,5113,99.8,99.6,0.2,0,0,0,0,0.2,0,2266,137,66,0,11,360,131,26,47,24.51,22.96,26.29,18.71,16.41,21.34,25.56,7.06,46.65,12.51,23.47,0,18.71,30.1,5.72,110,85,140,115,115,100,75,75,51045
1007,2018,7.51,9.01,6.26,7.2,8.7,5.9,59.5,56.6,70.5,58.4,59.1,10.5,14,45340,28231,22416,34771,22527,99.2,76.7,22.3,0,0.2,0,0,0.8,2.4,6840,556,324,6,413,1448,356,88,713,21.92,14.7,30.78,18.72,13.98,24.54,18.9,10.33,29.44,17.45,29.61,2.5,23.02,31.38,12.74,101.78,87.11,104.83,104.83,101.5,87.11,87.11,87.11,01007
31027,2018,1.24,1.54,0.98,1.4,1.8,1,85.5,84.3,92.3,80.4,92,4.6,9.1,58978,32047,26019,41062,8523,99.5,98,0,0.9,0.1,0,0.5,0.5,1.8,3456,492,87,13,77,1062,120,37,134,35.54,35.26,35.87,15.6,5.98,26.64,20.38,12.04,29.96,13.16,23.55,1.23,15.32,23.18,6.29,140,105.6,153.6,140,137.8,112,110,110,31027
26151,2018,7.04,5.33,8.46,6.7,5.1,8.1,68.4,67.5,76.5,71.6,79.9,10.8,15.6,45277,27189,20328,35279,41376,98.6,96.7,0.6,0.3,0.3,0,0.7,1.4,3.7,17179,970,667,32,629,2715,1237,217,1306,26.5,23.26,30.25,17.21,10.13,25.41,18.37,9.55,28.62,14.05,24.37,2.09,23.87,32.69,13.63,122.72,96.89,155.02,155.02,135.64,103.34,100.5,96.89,26151
21173,2018,6.51,7.52,5.6,6,7.1,5.1,64.1,79.7,73,75.7,74.2,17.2,20.7,41974,26926,23599,32003,27759,98.7,94.8,2.9,0.3,0.1,0.1,0.5,1.3,2.7,10472,794,390,82,566,1617,662,122,1209,25.68,20.78,31.26,16.27,13.46,19.46,23.18,16.8,30.43,8.98,16.67,0.24,25.88,32.28,18.6,90,92.5,115,102.5,102.5,101.25,96.25,96.25,21173
56021,2018,5.3,5.65,4.98,4.8,5.3,4.4,77.1,77.7,82.4,74.8,86,7.2,10,64220,35480,27910,42005,97692,96.4,88.9,2.5,0.7,1.1,0.2,2.9,3.6,14.5,39179,3033,1704,237,1838,7410,2205,340,3102,36.79,31.1,43.22,16.53,12.8,20.75,21.51,13.17,30.94,12.64,22.29,1.71,12.54,20.63,3.38,128.48,127.64,153.61,138.79,125.73,146.61,135.68,132.93,56021
26059,2018,5.02,4.89,5.13,5,4.9,5,65.8,68.3,74.8,61.6,77.1,11.2,16,48392,30313,22375,38566,45830,98.6,96.7,0.8,0.4,0.4,0,0.3,1.4,2.3,17904,1000,878,75,659,2971,1501,245,1104,29.03,25.2,33.52,15.21,9.7,21.64,18.55,10.69,27.74,10.29,17.53,1.84,26.91,36.89,15.26,123.98,100.53,156.6,156.6,137.03,107.23,104.28,100.53,26059
17109,2018,7.64,8.48,6.79,7.9,8.6,7.2,71.4,86.6,83.2,87.8,71.1,10.2,22,43724,19392,15995,22547,30875,97.8,90.3,4.7,0.2,2.2,0.1,0.3,2.2,2.7,11292,870,228,0,427,1694,452,91,736,32.64,29.55,35.76,20.78,19.3,22.28,23.52,13.6,33.59,8.44,15.79,0.99,14.62,21.75,7.38,70,62.4,167.65,145,125,125,125,124.8,17109
46065,2018,2.11,1.12,2.99,2.3,1.2,3.2,76.3,76.9,97,83.2,89.3,6.7,11.2,63564,38643,32859,45504,17617,97.3,83.8,0.3,12.4,0.5,0,0.3,2.7,3.1,7479,767,340,0,379,1669,111,16,188,44.73,43.59,45.99,15.01,9.23,21.4,21.47,14.15,29.58,11.57,21.27,0.84,7.22,11.76,2.19,92.6,85.68,130.14,130.14,115.96,88.25,88.25,86.54,46065
47165,2018,3.9,4.25,3.57,3.6,4.1,3.2,74.8,74.7,79.7,71.8,85.2,7.2,9.5,64631,34783,29349,41808,179473,97.9,87.7,7.1,0.3,1.3,0.1,1.3,2.1,4.7,65645,5329,2749,188,3288,13751,4876,656,6268,35.54,31.32,40.18,15.35,13.09,17.84,25.49,18.45,33.25,7.82,14.19,0.8,15.8,22.95,7.93,59,65,185,147.63,147.63,135,122.75,122.75,47165
42071,2018,3.99,4.09,3.9,3.6,3.7,3.5,74,65.3,79.6,56,88.1,6.4,10,63823,32952,25521,42156,538347,97.9,88.5,4.3,0.2,2.2,0,2.7,2.1,10.3,199889,14858,15463,737,7602,36192,22889,2524,15373,33.75,30.72,37.3,16.26,11.54,21.77,20.97,14.15,28.94,10.75,18.87,1.26,18.27,24.72,10.73,162,125,244,209.5,190,150,132.5,130,42071
47171,2018,9.23,7.79,10.35,9.8,8.1,11.1,61.3,68,76.8,66.2,78.1,17,21.1,39851,25453,20640,30661,17780,98.8,96.5,0.4,0.1,0.4,0,1.4,1.2,4.6,7521,145,122,32,372,866,414,135,400,26.52,18.18,36.89,17.12,12.13,23.32,20.53,13.15,29.71,14.61,25.38,1.21,21.22,31.15,8.87,50,70,127.02,110,110,97.5,97.5,97.5,47171
39117,2018,3.64,4.3,3.03,3.9,4.6,3.3,77,73.3,82.4,78,83.1,7.1,10.2,56010,32293,26946,40380,34976,97.9,96.3,1,0.1,0.1,0,0.4,2.1,1.4,12650,909,296,74,513,2885,1035,224,1172,26.66,20.63,33.23,18.71,16.18,21.47,21.41,12.59,31.03,11.31,18.91,3.01,21.91,31.69,11.25,100,120,181,165,145,147.17,140,132.37,39117
1111,2018,4.97,3.37,6.31,4.7,2.5,6.4,57.2,70.8,62.3,56.6,74.6,14.3,17.7,41449,29900,25873,33628,22574,98.5,77.3,20.1,0.2,0.3,0.2,0.4,1.5,2.9,8643,343,231,2,647,957,889,56,824,25.21,19.54,31.72,14.21,8.32,20.98,18.68,11.27,27.21,11.62,20.13,1.84,30.27,40.74,18.24,97.66,76.4,101.11,101.11,97.66,87.61,87.61,86.17,01111
29510,2018,8.29,7.69,8.91,8.1,7.6,8.6,76.5,80.2,82.2,72.5,77.5,18.6,24.2,41107,30799,27851,34530,311273,97.7,46.2,46.9,0.2,3.2,0.1,1,2.3,4,140455,6000,2631,456,10979,8339,2943,642,19699,41.89,39.29,44.37,22.2,20.9,23.43,19.96,14.96,24.73,4.76,9.21,0.53,11.18,15.64,6.93,118,163.72,219.15,155.93,155.93,150.8,133.56,133.56,29510
53047,2018,6.35,4.82,7.79,6.2,4.1,8.1,67.7,52.4,73.8,74.3,72.3,14.3,20.6,45808,26264,21113,32384,41638,94.7,73.1,0.5,9.8,0.9,0.1,10.4,5.3,19.7,17527,814,487,170,1075,2051,792,339,1920,30.67,25.11,36.41,19.2,16.25,22.24,19.56,13,26.34,18.04,31.26,4.4,12.52,14.37,10.61,153.07,126.92,182.77,171.35,158.08,177.69,152.31,142.15,53047
34011,2018,7.26,6.28,8.19,6.7,6,7.3,70.9,75.8,79,69.1,65.3,12.9,17.6,52593,26068,25602,26585,153400,95.7,67.2,19.3,0.7,1.4,0,7.1,4.3,30.2,50608,3449,1655,137,4547,7605,2591,224,9529,26.43,18.43,34.73,21.26,20.74,21.8,19.67,11.45,28.19,12.92,22.56,2.92,19.72,26.81,12.37,169.9,159.38,168.79,159.79,147.32,164.47,160.17,156.85,34011
51117,2018,4.32,3.72,4.96,4.4,3.6,5.2,69.6,80.8,78.6,73.5,64,14.2,18.9,42025,27797,25144,31283,30847,98.8,62.1,35.6,0.2,0.1,0,0.7,1.2,2.9,11815,498,108,31,666,1357,346,155,1530,32.97,27.97,37.5,19.37,14.62,23.67,20.03,12.47,26.88,8.75,18.12,0.26,18.87,26.81,11.69,85,75,130,95,95,125,85,85,51117
48179,2018,6.05,5.12,6.73,5.6,4.5,6.4,65.4,64.6,83.1,61.1,70.8,12.5,15.8,47170,30902,21269,39026,22685,97.5,85.2,4.4,1.4,0.7,0.1,5.7,2.5,28.5,8000,600,520,3,573,1870,681,14,548,23.79,17.24,32.62,18.75,12.33,27.4,20.2,10.3,33.54,21.23,35.98,1.34,16.03,24.14,5.1,114,99.95,142.6,130.75,112.65,124.55,118.15,111.65,48179
51570,2018,9.14,7.68,10.52,8.1,7.7,8.5,72.6,68.4,80.7,68.4,86.9,10.8,13.5,53716,31674,27901,38761,17593,96.8,76.6,14.7,0.3,3.7,0.1,1.4,3.2,5.7,7054,375,296,0,464,992,139,132,1040,36.82,33.55,40.17,16.07,13.63,18.57,24.4,17.15,31.83,8.67,16.76,0.37,14.05,18.91,9.06,180,125,265,200,200,150,135,135,51570
44009,2018,6.08,5.55,6.59,5.6,5.1,6.1,77.3,75.7,84.4,78.6,86.1,5.2,9.4,81301,36817,29894,46767,126242,98.3,93,1.4,0.8,1.9,0.1,1.1,1.7,3.1,49111,2954,1128,55,1030,9351,1628,259,3119,43.66,40.22,47.26,19.05,16.35,21.86,21.1,15.35,27.12,7.7,14.43,0.66,8.48,13.64,3.09,152.89,135.9,277.46,265.01,237.83,203.85,198.19,182.72,44009
20015,2018,4.24,4.99,3.57,3.8,4.1,3.5,75.1,67.1,81.5,63.9,79.3,7.2,10.5,63272,36212,26671,44271,66468,97.7,93.2,2.4,0.8,1.2,0,0.2,2.3,4.7,24473,2016,1604,61,584,5901,2348,366,1982,39.87,33.49,46.97,15.38,13.08,17.95,21.23,13.48,29.86,11.07,20.27,0.82,12.45,19.68,4.4,43.3,98.8,151.6,141,107,106,98.8,98.8,20015
47063,2018,7.94,8.52,7.4,7.7,9.2,6.4,66.4,72.5,76.6,52.8,74.3,14.6,19.5,42589,27065,23342,31237,63740,97.7,87.9,4.3,0.2,1,0.2,4,2.3,11.6,24411,1468,958,73,1071,3477,1784,586,2389,27.96,20.87,35.81,17.02,15.28,18.94,19.92,11.79,28.93,8.74,15.99,0.71,26.35,36.06,15.6,50,70,127.02,110,110,97.5,97.5,97.5,47063
42105,2018,6.59,6.96,6.28,6.1,6.6,5.7,64.6,74.7,69.2,62.9,74.2,9.4,14.3,42821,28530,22607,34542,16937,98.5,97.3,0.4,0.2,0.3,0,0.2,1.5,1.3,6523,312,256,46,252,1093,539,43,486,29.21,23.57,35.96,17.73,11.74,24.9,16.21,6.37,27.98,13.27,23.12,1.49,23.57,35.2,9.67,115,121,159.5,145,130,125,125,125,42105
21143,2018,2.69,3.29,2.26,2.2,2.7,1.9,55.3,64.9,76.9,75.6,52.6,9.3,15.4,50097,22156,22264,21738,8186,98.5,93.3,4.5,0.4,0.1,0,0.2,1.5,2.9,3258,241,52,0,36,427,93,3,145,24.82,19.13,32.96,25.03,30.6,17.04,22.12,12.06,36.54,13.2,22.04,0.51,14.84,16.16,12.95,97.5,85,112.5,102.5,102.5,90,86.25,86.25,21143
48271,2018,6.69,0,9.93,6.9,0,10.2,57,40,79.9,100,57.8,11.3,18.6,31468,30444,14883,34481,3675,100,96.7,0.1,0.2,0,0,3,0,62.5,1170,42,63,0,23,294,6,93,78,21.19,16.48,29.95,43.61,34.85,59.91,10.22,11.15,8.49,15.99,23.7,1.65,8.99,13.81,0,90.3,80.85,109.2,101.4,94.9,97.3,93.05,88.7,48271
48427,2018,14.32,13.87,14.75,13.5,13.3,13.7,65.6,60,77.7,52.6,73.5,31.4,35.3,29294,17915,14310,21453,63894,99.6,95.1,0.1,0.1,0.1,0,4.3,0.4,99.1,16238,1481,2098,122,3244,3993,2592,343,5267,24.08,18.99,29.53,30.94,16.62,46.26,15.13,10.12,20.48,18.11,34.69,0.38,11.74,19.58,3.35,102.55,89.3,129.75,118.5,109.15,112.6,106.55,100.35,48427
24029,2018,4.4,3.86,4.93,4.5,3.8,5.2,74.3,84.3,84.3,68.7,82.3,7.7,12.3,56009,28691,23075,35030,19593,98,81.4,14.4,0.1,1.3,0,0.8,2,4.3,7910,346,80,86,314,701,239,94,666,36.77,33.97,39.58,20.21,16.65,23.78,22.66,17.32,28.04,9.1,15.98,2.19,11.26,16.09,6.4,131.54,93.24,177.62,129.87,129.87,124.87,99.9,99.9,24029
37157,2018,6.11,6.39,5.85,6,6.3,5.7,66.2,67,71.6,69.7,77.4,14.2,18,42490,28196,22926,32183,91270,98,75.7,18.5,0.5,0.6,0.1,2.7,2,6,37201,1767,945,279,2267,4419,1669,420,4111,25.52,19.89,31.69,19.4,15.32,23.89,22.46,12.53,33.37,11.82,21.66,1.02,20.8,30.6,10.03,65.58,104.99,124.99,114.99,84.99,114.99,104.99,110.53,37157
20061,2018,6.56,8.26,4.71,5.8,7.6,3.9,71,58.1,77.6,48.2,89.8,11.1,12.2,49185,30143,23194,35230,34895,93.8,68.4,18.2,1.2,3.1,0.9,2,6.2,16,12754,1973,1665,140,820,2111,1505,209,1534,31.44,27.91,34.82,23.04,17.82,28.03,18.05,8.86,26.85,10.88,20.68,1.51,16.59,24.74,8.79,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20061
37087,2018,4.73,4.13,5.27,4,3.5,4.4,67.4,69.5,75.2,52.1,79.7,10.3,13.9,49800,29189,24694,35487,60433,98.5,95.6,1,0.5,0.5,0,0.9,1.5,3.8,26336,1013,933,87,1033,2924,1261,187,1758,32.44,26.73,38.7,21.13,17.25,25.38,20.19,12.7,28.4,12.11,22.56,0.66,14.13,20.76,6.86,84.86,117.46,177.69,136.15,109.99,155.77,122.19,98.54,37087
